IdDon;Auteur;Intermediaire;IdBene;Beneficiaire;Statut;Nature;Lieu;Formes;Poids;Prix;Informations;Sources
723;Jean sans Peur;;1687;Jean de Calleville;Seigneur de Calleville;Pour ses étrennes;Gand;1 diamant;;50 l. t. monn. royal;17 February 1407;ADCO, B 1547, f° 122 v°
724;Jean sans Peur;;2395;Perrette de Marey;Femme de Jean de Saulx, seigneur de Courtivron, chancelier du duc;Pour ses étrennes;Gand;1 fermail d'or garni de 6 perles autour et 1 balais carré au milieu mis et attaché à une chaîne d'or;;50 l. t. monn. royal;17 February 1407;ADCO, B 1547, f° 122 r°
725;Jean sans Peur;;1907;Claude de Beauvoir;Seigneur de Beauvoir;"""Pour le servir en larmee presentement faite a Paris""";Paris;1 troule/tronle doré;5100 estelins au prix de 10 fr./marc;51 fr. 14 s. p. monn. royal;9 November 1410;ADCO, B 1560, f° 145 r°
726;Jean sans Peur;;588;Rogue de Poix;;"""Pour le servir en larmee presentement faite a Paris""";Paris;6 tasses d'argent vérées et martelées au fond;6002 estelins au prix de 8 fr. demi/marc;51 fr. 2 s. p. monn. royal;9 November 1410;ADCO, B 1560, f° 144 r° et 144 v°
727;Jean sans Peur;;2582;Hugues de Grigny;Ecuyer;"""Pour le servir en larmee presentement faite a Paris""";Paris;6 tasses d'argent blanc;6300 estelins au prix de 8 fr./marc;51 fr. monn. royal;9 November 1410;ADCO, B 1560, f° 143 v°
728;Jean sans Peur;;2557;Les serviteurs et officiers du grand maître de Rhodes;Un chevalier;Aucune mention particulière;Paris;1 hanap d'argent + 1 aiguière d'argent;5114 estelins au prix de 10 fr./marc;52 fr. 2 s. 6 d. t. monn. royal;11 February 1410;ADCO, B 1560, f° 136 v° et 137 r°
729;Jean sans Peur;;2425;Les serviteurs et officiers du duc de Bourgogne;Plusieurs écuyers de l'hôtel ducal;Pour leurs étrennes;Aucune mention;105 diamants (partagés);;525 fr. monn. royal;1 January 1408;ADCO, B 1556, f° 90 v°
730;Jean sans Peur;André d'Espernon;2306;Les serviteurs et officiers de la duchesse de Guyenne;Une damoiselle;Le jour de ses noces;Paris;1 hanap d'argent doré et poinçonné + 1 aiguière d'argent dorée et poinçonnée;5215 estelins au prix de 10 fr./marc;53 fr. 8 s. 9 d. t. monn. royal;17 January 1413;ADCO, B 1572, f° 40 v°
731;Jean sans Peur;;92;Jean de Vergy;Maréchal de Bourgogne;Pour ses étrennes;Paris;1 lineau garni de 2 balais, 1 saphir et 3 perles;;54 écus 4 s. p. monn. royal;1 January 1410;ADCO, B 1560, f° 131 r°
732;Jean sans Peur;;226;Antoine de Craon;Chevalie et chambellan du duc;Pour ses étrennes;Paris;1 lineau garni de 2 balais, 1 saphir et 3 perles;;54 écus 4 s. p. monn. royal;1 January 1410;ADCO, B 1560, f° 131 v°
733;Jean sans Peur;;402;Pierre de La Tremoille;Seigneur de Dours;Pour ses étrennes;Paris;1 lineau garni de 2 balais, 1 saphir et 3 perles;;54 écus 4 s. p. monn. royal;1 January 1410;ADCO, B 1560, f° 131 v°
734;Jean sans Peur;;731;Jean de Nielles;Seigneur d'Olhain;Pour ses étrennes;Paris;1 lineau garni de 2 balais, 1 saphir et 3 perles;;54 écus 4 s. p. monn. royal;1 January 1410;ADCO, B 1560, f° 131 r°
735;Jean sans Peur;;2254;Jean de Craon;Seigneur de La Suze;Pour ses étrennes;Paris;1 lineau garni de 3 perles et 3 balais;;54 écus 4 s. p. monn. royal;1 January 1410;ADCO, B 1560, f° 133 v°
736;Jean sans Peur;;2494;Jean de Vienne;Seigneur de Pagny-le-Château;Pour ses étrennes;Paris;1 lineau garni de 2 balais, 1 saphir et 3 perles;;54 écus 4 s. p. monn. royal;1 January 1410;ADCO, B 1560, f° 131 r°
737;Jean sans Peur;;2672;Guy du Bois;Ecuyer portugais;Aucune mention particulière;Bruges;1 gobelet d'argent doré + 1 aiguière d'argent dorée;5200 estelins ;54 écus de 40 gros monn. de Flandre l'écu;18 September 1413;ADCO, B 1576, f° 172 r° et 172 v°
738;Jean sans Peur;;5566;La femme de Baudrain de Poix;Chevalier et chambellan du duc;"""Jehan duc de Bourgoingne, Conte de Flandres, Dartoys et de Bourgoingne palatin, seigneur de Salins et de Malines. A noz amez et feaulx les gens de noz comptes a Dijon salut et dillection. Nous voulons et vous mandons que la somme de soixante douze frans sept solz six deniers monnoie royal que notre bien ame Jehan de Velery, maistre de notre chambre aux deniers et commis a la Recepte generale de noz finances, a paiee, baillee et delivree de notre commandement et ordonnance par la maniere qui sensuit. Cest assavoir a Jehan Chrespien, orfevre demourant a Arraz, que nous lui devons pour les causes et parties qui sensuivent. Cest assavoir pour six tasses dargent pesant IXm que nous donnasmes a la femme de notre ame et feal chevalier et chambellan le Baudrain de Poix au bapizement dun filz, dont elle estoit lors acouchee que nous tenismes sur fons et donnasmes notre nom, LXIIII fr. demi. Pour notre offrande audit baptisement XXII s. VI d. monnoie royal, et que nous donnasmes a la norrice dudit enfant VI fr. XV s. monnoie royal. Vous par rapportant ces presentes et quictanc dudit Jehan seulement, alloez es comptes de notre dit commis et rabatez de sa Recepte sans aucun contredit. Non obstant quelxconques ordonnances, mandemens ou deffences a ce contraires. Donne a Arraz le XIIIIe jour daoust lan de grace mil quatrecens et cinq. Par monseigneur le duc.[Sceau]""";Arras;6 tasses d'argent + 22 s. 6 d. monn. royal + 6 fr. 15 s. monn. royal;9 marcs;54 fr. demi monn. royal;14 August 1405;ADCO, B 393, liasse 73, c. 1
739;Jean sans Peur;Jean Robert;2477;Un fils de Jean de Pressy;;"Lors du baptême d'un enfant de Jean de Pressy, ""lequel yceli seigneur a fait tenir sur fons en son nom par Jean Robert, receveur d'Arras""";Aucune mention;6 tasses d'argent émaillées;;54 fr. monn. royal;16 November 1408;ADCO, B 1547, f° 122 v° et ADCO, B 1554, f° 122 v°
740;Jean sans Peur;Elyon de Jacqueville;1248;Les serviteurs et officiers du roi de France;Les chevaliers de l'hôtel du roi;Etrennes;Paris;12 diamants;;54 fr. monn. royal (l'ensemble);1 January 1413;ADCO, B 1572, f° 42 v° et 43 r°
741;Jean sans Peur;;1987;Philippe de Saint-Pol;Fils d'Antoine de Bourgogne, duc de Brabant;Aucune mention particulière;Aucune mention;1 rabot avec un diamant et un anneau d'or;;54 fr. monn. royal (l'ensemble);12 January 1411;ADCO, B 1570, f° 212 v°
742;Jean sans Peur;;2512;Jean IV de Brabant;Fils d'Antoine de Bourgogne, duc de Brabant;Aucune mention particulière;Aucune mention;1 rabot avec un diamant et un anneau d'or;;54 fr. monn. royal (l'ensemble);12 January 1411;ADCO, B 1570, f° 212 v°
743;Jean sans Peur;Elyon de Jacqueville;2650;Les Portugais au service du duc;Un Portugais;Etrennes;Paris;12 diamants;;54 fr. monn. royal (l'ensemble);1 January 1413;ADCO, B 1572, f° 42 v° et 43 r°
744;Jean sans Peur;;158;Jean de Thoisy;;Pour ses étrennes;Gand;1 hanap d'argent doré et poinçonné + 1 aiguière d'argent dorée et poinçonnée;5319 estelins au prix de 10 l. t./marc;54 l. 18 s. 9 d. t. monn. royal;17 February 1407;ADCO, B 1547, f° 122 r°
745;Jean sans Peur;;2554;Guillemette d'Estouteville;Dame de Chevreuse, femme de Jean de Chevreuse, seigneur de Chevreuse;Aucune mention particulière;Paris;1 hanap d'argent doré + 1 aiguière d'argent doré;5000 et demi estelins au prix de 10 fr./marc;55 fr. monn. royal;31 January 1410;ADCO, B 1560, f° 138 r°
746;Jean sans Peur;;2556;Un nouveau chevalier de l'ordre de Saint-Jean de Jérusalem;;"""Qui estoit de la compaignie dudit grand maistre de Rhodes""";Paris;1 hanap d'argent + 1 aiguière d'argent;5400 estelins au prix de 10 fr./marc;55 fr. monn. royal;11 February 1410;ADCO, B 1560, f° 136 v° et 137 r°
747;Jean sans Peur;;2461;Blanche Iere de Navarre;Reine de Sicile;"""Lors estant audit lieu de Paris""";Paris;1 portrait d'or garni de plusieurs pierres;;550 écus ;20 June 1408;ADCO, B 1556, f° 91 v°
748;Jean sans Peur;;154;Catherine de Bourgogne, duchesse d'Autriche;Duchesse d'Autriche;Pour ses étrennes;Lille;1 diamant;;56 fr. 5 s. t. monn. royal;7 January 1411;ADCO, B 1560, f° 148 r°
749;Jean sans Peur;;1987;Philippe de Saint-Pol;Fils du duc de Brabant;Aucune mention particulière;Bruxelles;2 diamants pointus (partagés);;56 fr. 5 s. t. monn. royal (l'ensemble);29 July 1409;ADCO, B 1558, f° 116 v°
750;Jean sans Peur;;2512;Jean IV de Brabant;Fils du duc de Brabant;Aucune mention particulière;Bruxelles;2 diamants pointus (partagés);;56 fr. 5 s. t. monn. royal (l'ensemble);29 July 1409;ADCO, B 1558, f° 116 v°
751;Jean sans Peur;Denisot Le Breton;394;Jean Lengret;Conseiller et maître des requêtes de l'hôtel du roi;Pour ses étrennes;Aucune mention;Dix tasses d'argent véré et martelé valant 56 fr.;;56 fr. monn. royal;1 January 1412;ADCO, B 1570, f° 208 v°
752;Jean sans Peur;;2385;Maximin de Ribeaupierre;Seigneur de Ribeaupierre;Aucune mention particulière;Paris;1 aiguière d'argent dorée + 1 hanap d'argent doré;5416 estelins au prix de 10 fr./marc;56 fr. monn. royal;30 January 1410;ADCO, B 1560, f° 138 r°
753;Jean sans Peur;;454;Marguerite de Bourgogne, de Guyenne;Duchesse de Guyenne et épouse de Louis de France;Pour ses étrennes;Gand;1 fermail d'or garni de 6 perles autour et 1 balais carré;;56 l. 5 s. t. monn. royal;17 February 1407;ADCO, B 1547, f° 122 r°
754;Jean sans Peur;;1743;Jean de Bresilles;Seigneur de Bussières;Pour ses étrennes;Gand;6 gobelets martelés et vérés;5504 estelinsau prix de 10 l. t../marc;56 l. 9 s. 4 d. t. monn. royal;17 February 1407;ADCO, B 1547, f° 121 v°
755;Jean sans Peur;;114;Jean Ier de Neufchatel;;Pour leurs étrennes;Paris;1 hanap et 1 aiguière d'argent dorés et poinçonnés;5 marcs 5 onces 13 estelins (l'ensemble) au prix de 10 fr./marc;57 fr. 15 s. t. monn. royal;1 January 1406;ADCO, B 1543, f° 132 v°
756;Jean sans Peur;;681;Pierre de Bauffremont;;"""Pour le servir en larmee presentement faite a Paris""";Paris;2 tasses d'argent dorées + 1 gobelet d'argent doré;5600 estelins au prix de 10 fr./marc;57 fr. demi monn. royal;9 November 1410;ADCO, B 1560, f° 145 r°
757;Jean sans Peur;;2502;Isabelle de Coucy;Comtesse de Nevers;Aucune mention particulière;Paris;1 collier d'or ;;570 écus (le collier et les 2 diamants);9 June 1409;ADCO, B 1558, f° 115 v° et 116 r°
758;Jean sans Peur;;2502;Isabelle de Coucy;Comtesse de Nevers;Aucune mention particulière;Paris;1 diamant;;570 écus (le collier et les 2 diamants);9 June 1409;ADCO, B 1558, f° 116 r°
759;Jean sans Peur;;2503;La damoiselle de Roussy (?);;Aucune mention particulière;Paris;1 diamant;;570 écus (le collier et les 2 diamants);9 June 1409;ADCO, B 1558, f° 116 r°
760;Jean sans Peur;;1900;Antoine de Vergy;Chambellan du duc;"""Pour le servir en larmee presentement faite a Paris""";Paris;1 grand hanap d'argent doré couvert;5610 estelins au prix de 10 fr./marc;58 fr. 2 s. p. monn. royal;9 November 1410;ADCO, B 1560, f° 144 r°
761;Jean sans Peur;;152;Regnier Pot;;Pour leurs étrennes;Paris;1 cruche d'argent dorée et émaillée;5 marcs 6 onces 15 estelins au prix de 10 fr./marc;58 fr. 8 s. 9 d. t. monn. royal;1 January 1406;ADCO, B 1543, f° 133 r°
762;Jean sans Peur;;1901;Bernard de Ray;Seigneur de Ray;"""Pour le servir en larmee presentement faite a Paris""";Paris;2 tasses d'argent dorées + 1 gobelet d'argent doré;5617 estelins ob. au prix de 10 fr./marc;58 fr. 9 s. 6 d. p. monn. royal;9 November 1410;ADCO, B 1560, f° 145 r°
763;Jean sans Peur;;2385;Maximin de Ribeaupierre;Seigneur de Ribeaupierre;Lors d'une ambassade auprès du duc à Paris;Paris;1 hanap d'argent doré + 1 aiguière d'argent dorée;5719 estelins au prix de 10 fr./marc;59 fr. 18 s. 9 d. t. monn. royal;5 September 1409;ADCO, B 1558 f° 117 v°
764;Jean sans Peur;;2581;Champcherry (?);Ecuyer;"""Pour le servir en larmee presentement faite a Paris""";Paris;1 hanap d'argent doré + 1 aiguière d'argent dorée;5707 estelins ob. au prix de 10 fr./marc;59 fr. 3 s. 6 d. p. monn. royal;9 November 1410;ADCO, B 1560, f° 143 v°
765;Jean sans Peur;Guillaume de Vienne;2363;Les serviteurs et officiers de Marguerite de Bourgogne, comtesse de Hainaut et de Hollande;Damoiselles de la comtesse de Hollande;Aucune mention particulière;Douai ;1 diamant;;6 écus;11 July 1404;ADCO, B 1543, f° 123 r°
766;Jean sans Peur;Oudart de L'Espinace;2553;La femme de Pierre de Seurey;Ecuyer de la reine;"""Pour faire les offrandes dudit seigneur audit baptisement""";Paris;6 fr. 12 s. p.;;6 fr. 12 s. p. monn. royal;31 January 1410;ADCO, B 1560, f° 138 r°
767;Jean sans Peur;;128;Philippe Musnier, dit Jossequin;Valet de chambre et garde des joyaux du duc;Aucune mention particulière;Aucune mention;1 rabot avec un diamant;;6 fr. 15 s. t. monn. royal;19 March 1406;ADCO, B 1543, f° 125 v°
768;Jean sans Peur;;454;Marguerite de Bourgogne, de Guyenne;Duchesse de Guyenne et épouse de Louis de France;Aucune mention particulière;Aucune mention;1 asperge + 1 chaîne pour le tenir, en argent blanc;;6 fr. 16 s. 3 d. t. monn. royal;28 September 1404;ADCO, B 1543, f° 123 r°
769;Jean sans Peur;;2521;Les serviteurs et officiers du vidame de Chartres;Deux écuyers;Lors d'une ambassade auprès du duc à Paris;Paris;2 fermaux en or;;6 fr. 20 s. 7 d. t. monn. royal;28 September 1409;ADCO, B 1558, f° 118 r°
770;Jean sans Peur;;117;Robert de Mailly, dit aussi Robinet de Mailly;;Aucune mention particulière;Aucune mention;1 rabot avec un diamant;;6 fr. monn. royal;19 March 1406;ADCO, B 1543, f° 125 v°
771;Jean sans Peur;;2457;La femme de Nicolas Raoulin;;Etrennes;Paris;1 diamant;;6 fr. monn. royal;1 January 1413;ADCO, B 1572, f° 42 v°
772;Jean sans Peur;;319;Jean VI de Ghistelles;;Pour ses étrennes;Paris;1 lineau garni de 2 balais, 1 saphir et 3 perles;;60 écus;1 January 1410;ADCO, B 1560, f° 133 r°
773;Jean sans Peur;;2119;Jean de Cornouailles;Chevalier anglais;"""Aux armes quil fist lors a Paris a lencontre du seneschal de Haynau chevalier et chambellan de mondit seigneur""";Paris;1 anneau + 1 diamant;;60 écus;20 August 1409;ADCO, B 1558, f° 124 r°
774;Jean sans Peur;;2407;La femme de Francois de Grignaux;Chevalier;Le jour de ses noces;Paris;1 gros diamant;;60 écus;26 May 1406;ADCO, B 1554, f° 119 v°
775;Jean sans Peur;Jean Raoulin;2457;La femme de Nicolas Raoulin;Licencié en lois;Don pour le baptême d'un enfant de Nicolas Raoullin que le duc tint sur fonts en son nom;Aucune mention;De la vaisselle d'argent;;60 écus;16 May 1408;ADCO, B 1556, f° 88 r°
776;Jean sans Peur;;2534;Le seigneur de Sauvigny/Savigny (?);;Pour ses étrennes;Paris;1 lineau garni de 3 saphirs et 3 perles;;60 écus;1 January 1410;ADCO, B 1560, f° 131 v°
777;Jean sans Peur;;2548;Marie d'Olhain;Epouse de Jean de Nielles, seigneur d'Olhain;Pour ses étrennes;Paris;1 diamant;;60 écus;1 January 1410;ADCO, B 1560, f° 139 r°
778;Jean sans Peur;Marguerite de Bavière;2236;Olivier de Châtillon;Comte de Penthièvre;Aucune mention particulière;Aucune mention;1 gros diamant;;60 écus d'or;28 August 1407;ADCO, B 1556, f° 91 v°
779;Jean sans Peur;;2422;Isabeau de Baviere;Reine de France;Pour ses étrennes;Gand;1 rubis;;60 écus d'or;16 February 1407;ADCO, B 1547, f° 124 r°
780;Jean sans Peur;;2423;Jean de Hangest;Maître des arbalétriers;Pour ses étrennes;Gand;1 diamant;;60 écus d'or;16 February 1407;ADCO, B 1547, f° 124 v°
781;Jean sans Peur;;2424;Guillaume Martel;;Pour ses étrennes;Gand;1 diamant;;60 écus d'or;16 February 1407;ADCO, B 1547, f° 124 v°
782;Jean sans Peur;;2474;Marie de France;;Aucune mention particulière;Aucune mention;1 diamant;;60 écus d'or monn. royal;14 August 1410;ADN, B 1903, f° 121 v°
783;Jean sans Peur;Jean Chousat;2220;Louis de France;Duc de Guyenne et Dauphin;Pour leurs étrennes;Paris;1 tableau d'or garni de pierreries;;60 fr. 15 s. t. monn. royal;1 January 1406;ADCO, B 1543, f° 124 v°
784;Jean sans Peur;Jean Chousat;2391;Jean de Montagu;Archevêque de Sens, chancelier de France;Pour leurs étrennes;Paris;1 grand diamant;;60 fr. 15 s. t. monn. royal;1 January 1406;ADCO, B 1543, f° 125 r°
785;Jean sans Peur;;2350;Les serviteurs et officiers du roi de Bohême;Le chancelier du roi de Bohême;Aucune mention particulière;Paris;2 hanaps d'argent dorés et couverts (partagés);6015e estelins au prix de 10 fr./marc (l'ensemble);60 fr. 18 s. 6 d. t. monn. royal (l'ensemble);28 September 1409;ADCO, B 1558, f° 118 v°
786;Jean sans Peur;;2350;Les serviteurs et officiers du roi de Bohême;Un écuyer;Aucune mention particulière;Paris;2 hanaps d'argent dorés et couverts (partagés);6015e estelins au prix de 10 fr./marc (l'ensemble);60 fr. 18 s. 6 d. t. monn. royal (l'ensemble);28 September 1409;ADCO, B 1558, f° 118 v°
787;Jean sans Peur;;2602;Un enfant de Pierre de Seurey;Ecuyer de la reine;Aune mention particulière. Absence du duc.;Aucune mention;1 hanap d'argent;;60 fr. 20 s. t. monn. royal;12 February 1411;ADCO, B 1560, f° 138 r°
788;Jean sans Peur;Oudart de L'Espinace;2553;La femme de Pierre de Seurey;Ecuyer de la reine;"""Le jour du baptizement dun sien enfant quil fist lever sur fons""";Paris;1 hanap d'argent doré;60001 estelins ob. au prix de 10 fr./marc;60 fr. 22 d. t. monn. royal;31 January 1410;ADCO, B 1560, f° 138 r°
789;Jean sans Peur;;2588;Le seigneur de Stey (?);;"""Pour le servir en larmee presentement faite a Paris""";Paris;1 gobelet d'argent doré + 2 tasses d'argent dorées;6400 estelins au prix de 10 fr./marc;60 fr. 4 s. p. monn. royal;9 November 1410;ADCO, B 1560, f° 145 r°
790;Jean sans Peur;;2494;Jean de Vienne;Seigneur de Pagny-le-Château;"""Pour le servir en larmee presentement faite a Paris""";Paris;2 tasses d'argent dorées + 1 hanap d'argent doré couvert;6700 estelins ob. au prix de 10 fr./marc;60 fr. 7 s. 6 d. p. monn. royal;9 November 1410;ADCO, B 1560, f° 145 r°
791;Jean sans Peur;;2385;Maximin de Ribeaupierre;Seigneur de Ribeaupierre, ambassadeur du duc d'Autriche;Dons lors d'une ambassade dudit sire de Ribaupierre;Aucune mention;1 hanap et 1 aiguière d'argent dorés et poinçonnés;6000 estelins (l'ensemble) au prix de 10 fr./marc;60 fr. monn. royal;27 May 1407;ADCO, B 1547, f° 119 r°
792;Jean sans Peur;;2395;Perrette de Marey;Femme de Jean de Saulx, seigneur de Courtivron, chancelier du duc;Pour ses étrennes;Aucune mention;1 diamant;;60 fr. monn. royal;1 January 1412;ADCO, B 1570, f° 216 v°
793;Jean sans Peur;Colinet de Malmes;2474;Marie de France;Fille de Charles VI;Lors de son entrée en l'abbaye de Poissy;Aucune mention;1 tableau d'or;;60 fr. monn. royal;25 October 1408;ADCO, B 1554, f° 122 r°
794;Jean sans Peur;Denisot Le Breton;2536;La femme de Jean de Pressy;Trésorier des guerres du roi;Pour ses étrennes;Aucune mention;1 diamant plat;;60 fr. monn. royal;1 January 1412;ADCO, B 1570, f° 209 r°
795;Jean sans Peur;;2350;Les serviteurs et officiers du roi de Bohême;Un chevalier;Aucune mention particulière;Paris;2 colliers garnis de deux balais, deux saphirs et 6 perles;;60 fr. monn. royal (l'ensemble);28 September 1409;ADCO, B 1558, f° 118 v°
796;Jean sans Peur;;2449;Les serviteurs et officiers de la duchesse de Bourgogne;Quatre dames de compagnie;Pour leurs étrennes;Aucune mention;4 diamants;;60 fr. monn. royal (l'ensemble);1 January 1411;ADCO, B 1570, f° 211 r°
797;Jean sans Peur;;707;Antoine Forest;Grenetier de Paris;Etrennes;;1 diamant;;600 écus;1412 (mandement);DE LABORDE, Les ducs de Bourgogne, étude sur les lettres, les arts et l'industrie pendant le XVe siècle, t. I, 1851, n° 175, p. 46
798;Jean sans Peur;;2119;Jean de Cornouailles;Chevalier anglais;"""Aux armes quil fist a Paris ou mois de juing derrain passe, a lencontre du seneschal de Haynaut""";Paris;1 collier d'or garni de pierreries;;600 écus;6 July 1409;ADCO, B 1558, f° 120 v°
799;Jean sans Peur;;301;Jean de Saulx;Seigneur de Courtivron, chancelier du duc;Pour ses étrennes;Paris;1 lineau garni de 3 balais et 3 perles;;61 écus;1 January 1410;ADCO, B 1560, f° 133 r°
800;Jean sans Peur;Josse Cussin;2475;L'un des fils d'Arnould VI de Gavre;Seigneur d'Escornaix;Le jour de ses noces au mois d'août 1408;Lille;2 pots d'argent vérés ;8717 estelins au prix de 5 écus de 30 gros monn. de Flandre/marc;61 écus 30 gros monn. de Flandre;25 October 1408;ADCO, B 1554, f° 122 r°
801;Jean sans Peur;;2592;Le seigneur de Cousant;;"""Pour le servir en larmee presentement faite a Paris""";Paris;3 tasses d'argent dorées;6107 estelins ob. au prix de 10 fr./marc;61 fr. 11 s. 6 d. p. monn. royal;9 November 1410;ADCO, B 1560, f° 145 v°
802;Jean sans Peur;;2403;Frédéric III, dit Waleran;Comte de Meurs et de Salverne Allemagne;Aucune mention particulière;Paris;1 hanap et 1 aiguière d'argent dorés et poinçonnés;5510 estelins l'ensemble au prix de 5 fr./marc;61 fr. 17 s. t. monn. royal;19 April 1406;ADCO, B 1543, f° 129 v°
803;Jean sans Peur;;2391;Jean de Montagu;Seigneur de Couches;"""Pour le servir en larmee presentement faite a Paris""";Paris;1 hanap couvert d'argent doré + 1 aiguière couverte d'argent doré + 1 gobelet couvert d'argent doré;6019 estelins au prix de 10 fr./marc;61 fr. 3 s. p. monn. royal;9 November 1410;ADCO, B 1560, f° 144 r°
804;Jean sans Peur;;680;Gauthier de Bauffremont, dit de Ruppes;;"""Pour le servir en larmee presentement faite a Paris""";Paris;2 tasses d'argent dorées + 1 gobelet d'argent doré;6100 estelins au prix de 10 fr./marc;61 fr. 4 s. p. monn. royal;9 November 1410;ADCO, B 1560, f° 143 v°
805;Jean sans Peur;;2628;Les serviteurs et officiers du roi de Portugal;Deux écuyers;"""Qui estoient venuz devers lui a Paris""";Aucune mention;2 hanaps d'argent couverts, dorés et poinçonnés;6104 estelins au prix de 10 fr./marc;61 fr. demi monn. royal;19 January 1412;ADCO, B 1570, f° 215 v° et 216 r°
806;Jean sans Peur;;362;Jean V de Roubaix;Seigneur de Roubaix;Pour ses étrennes;Paris;1 lineau garni de 2 balais, 1 saphir et 3 perles;;61 fr. monn. royal;1 January 1410;ADCO, B 1560, f° 133 r° et 133 v°
807;Jean sans Peur;;2412;Louise de Craon;Femme de Mes de Hangest, dit Rabache, seigneur de Hangest et d'Avenescourt;"""Pour ce que mon dit seigneur a leur sur fons de baptesme un sien filz qui porte le nom de mon dit seigneur""";Paris;1 hanap + 1 aiguière d'argent dorés ;6 marcs 2 onces 3 estelins (l'ensemble) au prix de 10 fr./marc;62 fr. 13 s. 9 d. t. monn. royal;9 August 1406;ADCO, B 1543, f° 134 v° et 135 r°
808;Jean sans Peur;;601;Robert de Wavrin;Chevalier et chambellan du duc;"""Pour le servir en larmee presentement faite a Paris""";Paris;1 hanap d'argent doré + 1 aiguière d'argent dorée;6206 estelins au prix de 10 fr./marc;62 fr. 14 s. p. monn. royal;9 November 1410;ADCO, B 1560, f° 143 r°
809;Jean sans Peur;;1124;Etienne de Rochefort;Seigneur de Rochefort;"""Pour le servir en larmee presentement faite a Paris""";Paris;1 carte d'argent doré;6207 estelins ob. au prix de 10 fr./marc;62 fr. 15 s. 6 d. p. monn. royal;9 November 1410;ADCO, B 1560, f° 143 v°
810;Jean sans Peur;;1254;Les serviteurs et officiers de l'évêque de Liège;Trois chanoines de l'évêque de Liège;"""Laquelle mondit seigneur a donnee a pluseurs chevaliers et escuiers qui lestoient venus servir en armes a Paris""";Paris;3 hanaps d'argent goudronnés;6 marcs, 2 onces 6 estelins au prix de 10 fr./marc;62 fr. 17 s. 6 d. t. monn. royal;9 November 1405;ADCO, B 1543, f° 130 v°
811;Jean sans Peur;;2306;Les serviteurs et officiers de la duchesse de Guyenne;Une damoiselle;Le jour de ses noces;Paris;1 gobelet d'argent doré + 1 aiguière d'argent dorée;6207 estelins au prix de 10 fr./marc;62 fr. 29 s. 4 d. t. monn. royal;17 February 1413;ADCO, B 1572, f° 40 v°
812;Jean sans Peur;;766;Jean de Digoine;Seigneur de Digoine;Aucune mention particulière;Paris;2 hanaps d'argent doré couverts et poinçonnés+ 188 fr. 15 s. t. accompagnant les deux hanaps;6 marcs, 2 onces l'ensemble au prix de 10 fr./marc;62 fr. demi monn. royal;9 November 1405;ADCO, B 1543, f° 127 v°
813;Jean sans Peur;;2220;Louis de France;Duc de Guyenne;Aucune mention particulière;Paris;Des broderies en or sur un vêtement en drap bleu valant 620 fr. 5 s. 9 d. t. (l'ensemble);;620 fr. 5 s. 9 d. t. monn. royal (l'ensemble);8 August 1410;ADCO, B 1560, f° 142 r°
814;Jean sans Peur;;2242;Antoine de Bourgogne;Duc de Brabant;Aucune mention particulière;Paris;Des broderies en or sur un vêtement en drap bleu valant 620 fr. 5 s. 9 d. t. (l'ensemble);;620 fr. 5 s. 9 d. t. monn. royal (l'ensemble);8 August 1410;ADCO, B 1560, f° 142 r°
815;Jean sans Peur;;1790;Guy III de Pontailler;;"""Pour le servir en larmee presentement faite a Paris""";Paris;1 hanap d'argent doré couvert + 1 gobelet d'argent doré couvert;6215 estelins au prix de 10 fr./marc;64 fr. 7 s. p. monn. royal;9 November 1410;ADCO, B 1560, f° 144 r°
816;Jean sans Peur;;2584;Philibert de Vienne;;"""Pour le servir en larmee presentement faite a Paris""";Paris;1 hanap couvert d'argent doré + 1 aiguière couverte d'argent doré;6200 estelins au prix de 10 fr./marc;64 fr. 7 s. p. monn. royal;9 November 1410;ADCO, B 1560, f° 144 r°
817;Jean sans Peur;;378;Casin de Serenvillier;Ecuyer du duc de Berry;Pour ses étrennes;Gand;1 hanap d'argent doré + 1 aiguière d'argent dorée  et une aiguière d'argent doré;6319 estelins au prix de 10 l. t./marc;64 l. 18 s. 9 d. t. monn. royal (l'ensemble);17 February 1407;ADCO, B 1547, f° 120 v°
818;Jean sans Peur;;402;Pierre de La Tremoille;Seigneur de Dours;"""Pour le servir en larmee presentement faite a Paris""";Paris;2 pintes d'argent blanc;8100 et demi estelins au prix de 10 fr./marc;65 fr. demi monn. royal;9 November 1410;ADCO, B 1560, f° 143 r°
819;Jean sans Peur;;199;Jean du Bois;Seigneur du Bois;"""Pour le servir en larmee presentement faite a Paris""";Paris;1 hanap d'argent doré + 1 aiguière d'argent dorée + 1 gobelet d'argent doré;6017 ob. estelins au prix de 10 fr./marc;66 fr. 18 d. p. monn. royal;9 November 1410;ADCO, B 1560, f° 143 r°
820;Jean sans Peur;;67;Guillaume de Bours, dit Wittard;Chambellan du duc;"""Pour le servir en larmee presentement faite a Paris""";Paris;1 hanap d'argent doré + 1 aiguière d'argent dorée + 1 gobelet d'argent doré;6501 estelins au prix de 10 fr./marc;66 fr. 5 s. p. monn. royal;9 November 1410;ADCO, B 1560, f° 143 r°
